antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Honey'}),"frozenset({'Carrot', 'Egg'})",0.41594827586206895,0.2025862068965517,0.10560344827586207,0.2538860103626943,1.253224561790321,1.0,0.021338064803805,1.0687559865900385,0.3459597861284736,0.2058823529411765,0.06433272650889234,0.3875813030536876
"frozenset({'Milk', 'HeavyCream'})",frozenset({'Honey'}),0.20689655172413793,0.41594827586206895,0.10344827586206896,0.5,1.2020725388601037,1.0,0.01739001189060642,1.168103448275862,0.2119565217391304,0.19917012448132781,0.14391143911439117,0.3743523316062176
"frozenset({'Milk', 'Honey'})",frozenset({'HeavyCream'}),0.17456896551724138,0.41594827586206895,0.10344827586206896,0.5925925925925926,1.4246785645749376,1.0,0.030836615636147438,1.4335815047021943,0.36112924281984327,0.21238938053097348,0.30244635779691126,0.4206486279025139
"frozenset({'HeavyCream', 'Honey'})",frozenset({'Milk'}),0.20474137931034483,0.3706896551724138,0.10344827586206896,0.5052631578947369,1.3630354957160342,1.0,0.027552764565992857,1.2720102714600148,0.334914182475158,0.21917808219178078,0.21384282624369141,0.3921664626682987
frozenset({'Milk'}),"frozenset({'HeavyCream', 'Honey'})",0.3706896551724138,0.20474137931034483,0.10344827586206896,0.27906976744186046,1.3630354957160342,1.0,0.027552764565992857,1.1031006674082313,0.42323059360730586,0.21917808219178078,0.09346442301632318,0.3921664626682987
frozenset({'HeavyCream'}),"frozenset({'Milk', 'Honey'})",0.41594827586206895,0.17456896551724138,0.10344827586206896,0.24870466321243523,1.4246785645749376,1.0,0.030836615636147438,1.098677170035672,0.5103782287822878,0.21238938053097348,0.08981452671167087,0.4206486279025139
frozenset({'Honey'}),"frozenset({'Milk', 'HeavyCream'})",0.41594827586206895,0.20689655172413793,0.10344827586206896,0.24870466321243523,1.2020725388601037,1.0,0.01739001189060642,1.0556480380499407,0.2878228782287823,0.19917012448132781,0.05271457535480964,0.3743523316062176
"frozenset({'ShavingFoam', 'Egg'})",frozenset({'Honey'}),0.18318965517241378,0.41594827586206895,0.10129310344827586,0.5529411764705883,1.3293508076805853,1.0,0.0250956822235434,1.3064314882032668,0.303317801605569,0.20346320346320346,0.2345561102669851,0.3982322462663822
"frozenset({'ShavingFoam', 'Honey'})",frozenset({'Egg'}),0.1875,0.40301724137931033,0.10129310344827586,0.5402298850574713,1.340463458110517,1.0,0.025727370689655166,1.2984375000000001,0.31260229132569556,0.20704845814977976,0.22984356197352587,0.3957833917265966
"frozenset({'Egg', 'Honey'})",frozenset({'ShavingFoam'}),0.20905172413793102,0.4051724137931034,0.10129310344827586,0.4845360824742268,1.1958762886597938,1.0,0.016591111771700362,1.1539655172413794,0.2070844686648502,0.19747899159663862,0.1334229792320335,0.36726804123711343
frozenset({'ShavingFoam'}),"frozenset({'Egg', 'Honey'})",0.4051724137931034,0.20905172413793102,0.10129310344827586,0.25,1.1958762886597938,1.0,0.016591111771700362,1.0545977011494252,0.2753623188405798,0.19747899159663862,0.05177111716621255,0.36726804123711343
frozenset({'Egg'}),"frozenset({'ShavingFoam', 'Honey'})",0.40301724137931033,0.1875,0.10129310344827586,0.25133689839572193,1.340463458110517,1.0,0.025727370689655166,1.0852678571428571,0.42545510407865417,0.20704845814977976,0.07856849033319623,0.3957833917265966
frozenset({'Honey'}),"frozenset({'ShavingFoam', 'Egg'})",0.41594827586206895,0.18318965517241378,0.10129310344827586,0.24352331606217617,1.3293508076805853,1.0,0.0250956822235434,1.0797561407652339,0.4241972206956112,0.20346320346320346,0.07386495686767744,0.3982322462663822
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Bacon'}),0.2025862068965517,0.43103448275862066,0.10775862068965517,0.5319148936170213,1.2340425531914894,1.0,0.02043697978596909,1.2155172413793103,0.23783783783783793,0.20491803278688522,0.17730496453900713,0.39095744680851063
"frozenset({'Banana', 'Bacon'})",frozenset({'Toothpaste'}),0.2413793103448276,0.38362068965517243,0.10775862068965517,0.4464285714285714,1.1637239165329052,1.0,0.015160523186682512,1.1134593993325919,0.18545454545454537,0.20833333333333331,0.1018981018981018,0.3636637239165329
"frozenset({'Toothpaste', 'Bacon'})",frozenset({'Banana'}),0.17456896551724138,0.4482758620689655,0.10775862068965517,0.6172839506172839,1.3770180436847101,1.0,0.029503567181926274,1.4416017797552836,0.33169712793733674,0.20920502092050208,0.3063271604938271,0.4288342830009496
frozenset({'Banana'}),"frozenset({'Toothpaste', 'Bacon'})",0.4482758620689655,0.17456896551724138,0.10775862068965517,0.24038461538461536,1.3770180436847101,1.0,0.029503567181926274,1.0866433871671761,0.49624999999999997,0.20920502092050208,0.07973488652339825,0.4288342830009496
frozenset({'Toothpaste'}),"frozenset({'Banana', 'Bacon'})",0.38362068965517243,0.2413793103448276,0.10775862068965517,0.28089887640449435,1.1637239165329052,1.0,0.015160523186682512,1.0549568965517242,0.2282517482517481,0.20833333333333331,0.05209397344228799,0.3636637239165329
frozenset({'Bacon'}),"frozenset({'Banana', 'Toothpaste'})",0.43103448275862066,0.2025862068965517,0.10775862068965517,0.25,1.2340425531914894,1.0,0.02043697978596909,1.0632183908045978,0.3333333333333334,0.20491803278688522,0.05945945945945947,0.39095744680851063
"frozenset({'Hazelnut', 'Toothpaste'})",frozenset({'Bacon'}),0.2025862068965517,0.43103448275862066,0.10129310344827586,0.5,1.1600000000000001,1.0,0.01397146254458978,1.1379310344827587,0.17297297297297307,0.1902834008097166,0.12121212121212126,0.3675
"frozenset({'Hazelnut', 'Bacon'})",frozenset({'Toothpaste'}),0.22198275862068967,0.38362068965517243,0.10129310344827586,0.45631067961165045,1.1894840187629538,1.0,0.016135924494649206,1.1336976600985222,0.20475039783108365,0.2008547008547008,0.11793061307624406,0.36017781171593755
"frozenset({'Toothpaste', 'Bacon'})",frozenset({'Hazelnut'}),0.17456896551724138,0.4202586206896552,0.10129310344827586,0.5802469135802468,1.3806900918012026,1.0,0.02792899078478002,1.3811485801217034,0.33403699794455854,0.20524017467248906,0.2759649364358161,0.41063627730294394
frozenset({'Hazelnut'}),"frozenset({'Toothpaste', 'Bacon'})",0.4202586206896552,0.17456896551724138,0.10129310344827586,0.241025641025641,1.3806900918012028,1.0,0.02792899078478002,1.0875611602982294,0.4755991457723642,0.20524017467248906,0.08051148155586794,0.41063627730294394
frozenset({'Toothpaste'}),"frozenset({'Hazelnut', 'Bacon'})",0.38362068965517243,0.22198275862068967,0.10129310344827586,0.2640449438202247,1.1894840187629538,1.0,0.016135924494649206,1.057153198210055,0.2584436839755985,0.2008547008547008,0.05406330729247716,0.36017781171593755
frozenset({'Bacon'}),"frozenset({'Hazelnut', 'Toothpaste'})",0.43103448275862066,0.2025862068965517,0.10129310344827586,0.23500000000000001,1.1600000000000001,1.0,0.01397146254458978,1.0423709713770566,0.24242424242424251,0.1902834008097166,0.04064864864864868,0.3675
"frozenset({'Toothpaste', 'Butter'})",frozenset({'Bacon'}),0.1810344827586207,0.43103448275862066,0.10560344827586207,0.5833333333333334,1.3533333333333335,1.0,0.027571343638525578,1.3655172413793106,0.31879699248120313,0.2085106382978724,0.2676767676767678,0.4141666666666667
"frozenset({'Butter', 'Bacon'})",frozenset({'Toothpaste'}),0.20689655172413793,0.38362068965517243,0.10560344827586207,0.5104166666666667,1.3305243445692885,1.0,0.02623365041617122,1.2589875275128395,0.313220940550133,0.2177777777777778,0.2057109557109558,0.3928487827715356
"frozenset({'Toothpaste', 'Bacon'})",frozenset({'Butter'}),0.17456896551724138,0.375,0.10560344827586207,0.6049382716049383,1.6131687242798354,1.0,0.04014008620689655,1.58203125,0.4604891564981083,0.23786407766990297,0.36790123456790125,0.44327373350361854
frozenset({'Butter'}),"frozenset({'Toothpaste', 'Bacon'})",0.375,0.17456896551724138,0.10560344827586207,0.28160919540229884,1.6131687242798354,1.0,0.04014008620689655,1.149,0.6081632653061223,0.23786407766990297,0.12967798085291554,0.44327373350361854
frozenset({'Toothpaste'}),"frozenset({'Butter', 'Bacon'})",0.38362068965517243,0.20689655172413793,0.10560344827586207,0.2752808988764045,1.3305243445692885,1.0,0.02623365041617122,1.0943597968457632,0.40302554588268863,0.2177777777777778,0.0862237420615535,0.3928487827715356
frozenset({'Bacon'}),"frozenset({'Toothpaste', 'Butter'})",0.43103448275862066,0.1810344827586207,0.10560344827586207,0.24500000000000002,1.3533333333333335,1.0,0.027571343638525578,1.0847225393925555,0.45887445887445905,0.2085106382978724,0.07810526315789476,0.4141666666666667
"frozenset({'Toothpaste', 'Bacon'})",frozenset({'ShavingFoam'}),0.17456896551724138,0.4051724137931034,0.10991379310344827,0.6296296296296297,1.5539795114263202,1.0,0.039183263971462545,1.6060344827586208,0.4318845031485179,0.2339449541284404,0.3773483628556093,0.45045311268715527
"frozenset({'Toothpaste', 'ShavingFoam'})",frozenset({'Bacon'}),0.1875,0.43103448275862066,0.10991379310344827,0.5862068965517241,1.3599999999999999,1.0,0.029094827586206892,1.375,0.32579185520361986,0.21610169491525424,0.27272727272727265,0.42060344827586205
"frozenset({'ShavingFoam', 'Bacon'})",frozenset({'Toothpaste'}),0.21551724137931033,0.38362068965517243,0.10991379310344827,0.51,1.329438202247191,1.0,0.02723692033293698,1.2579169598874034,0.31588019823313945,0.22466960352422907,0.20503496503496502,0.3982584269662921
frozenset({'Toothpaste'}),"frozenset({'ShavingFoam', 'Bacon'})",0.38362068965517243,0.21551724137931033,0.10991379310344827,0.28651685393258425,1.329438202247191,1.0,0.02723692033293698,1.0995112679880532,0.40202934320581374,0.22466960352422907,0.09050500061736015,0.3982584269662921
frozenset({'Bacon'}),"frozenset({'Toothpaste', 'ShavingFoam'})",0.43103448275862066,0.1875,0.10991379310344827,0.255,1.36,1.0,0.029094827586206892,1.0906040268456376,0.46524064171122986,0.21610169491525424,0.08307692307692308,0.42060344827586205
frozenset({'ShavingFoam'}),"frozenset({'Toothpaste', 'Bacon'})",0.4051724137931034,0.17456896551724138,0.10991379310344827,0.2712765957446809,1.5539795114263202,1.0,0.039183263971462545,1.1327082808960485,0.5993179880647912,0.2339449541284404,0.11716015776901285,0.45045311268715527
"frozenset({'Banana', 'Apple'})",frozenset({'Bacon'}),0.21982758620689655,0.43103448275862066,0.1206896551724138,0.5490196078431373,1.2737254901960786,1.0,0.02593638525564805,1.2616191904047978,0.27545382794001594,0.22764227642276424,0.20736779560308985,0.41450980392156866
"frozenset({'Banana', 'Bacon'})",frozenset({'Apple'}),0.2413793103448276,0.4051724137931034,0.1206896551724138,0.5,1.2340425531914894,1.0,0.02288941736028538,1.1896551724137931,0.25000000000000006,0.22950819672131148,0.1594202898550725,0.39893617021276595
"frozenset({'Apple', 'Bacon'})",frozenset({'Banana'}),0.1875,0.4482758620689655,0.1206896551724138,0.6436781609195402,1.435897435897436,1.0,0.03663793103448276,1.5483870967741935,0.37362637362637363,0.23430962343096237,0.35416666666666663,0.45645446507515475
frozenset({'Banana'}),"frozenset({'Apple', 'Bacon'})",0.4482758620689655,0.1875,0.1206896551724138,0.2692307692307692,1.435897435897436,1.0,0.03663793103448276,1.1118421052631577,0.5502232142857143,0.23430962343096237,0.10059171597633135,0.45645446507515475
frozenset({'Apple'}),"frozenset({'Banana', 'Bacon'})",0.4051724137931034,0.2413793103448276,0.1206896551724138,0.29787234042553196,1.2340425531914896,1.0,0.02288941736028538,1.0804597701149425,0.31884057971014496,0.22950819672131148,0.07446808510638302,0.39893617021276595
frozenset({'Bacon'}),"frozenset({'Banana', 'Apple'})",0.43103448275862066,0.21982758620689655,0.1206896551724138,0.28,1.2737254901960786,1.0,0.02593638525564805,1.0835727969348659,0.3777056277056279,0.22764227642276424,0.07712707182320447,0.41450980392156866
"frozenset({'Banana', 'Hazelnut'})",frozenset({'Bacon'}),0.22198275862068967,0.43103448275862066,0.1271551724137931,0.5728155339805825,1.3289320388349515,1.0,0.031472948870392384,1.331896551724138,0.31813700173717074,0.24180327868852464,0.24919093851132684,0.4339077669902912
"frozenset({'Banana', 'Bacon'})",frozenset({'Hazelnut'}),0.2413793103448276,0.4202586206896552,0.1271551724137931,0.5267857142857142,1.2534798534798532,1.0,0.025713436385255625,1.2251138581652565,0.26656394453004606,0.23790322580645157,0.18374933616569286,0.4146749084249084
"frozenset({'Hazelnut', 'Bacon'})",frozenset({'Banana'}),0.22198275862068967,0.4482758620689655,0.1271551724137931,0.5728155339805825,1.2778192681105303,1.0,0.02764565992865635,1.2915360501567397,0.27944973942438606,0.2341269841269841,0.22572815533980575,0.4282346900672143
frozenset({'Banana'}),"frozenset({'Hazelnut', 'Bacon'})",0.4482758620689655,0.22198275862068967,0.1271551724137931,0.28365384615384615,1.27781926811053,1.0,0.02764565992865635,1.086091182596621,0.39406779661016933,0.2341269841269841,0.0792669933944172,0.4282346900672143
frozenset({'Hazelnut'}),"frozenset({'Banana', 'Bacon'})",0.4202586206896552,0.2413793103448276,0.1271551724137931,0.30256410256410254,1.2534798534798532,1.0,0.025713436385255625,1.0877281947261663,0.3488122991619933,0.23790322580645157,0.08065268065268062,0.4146749084249084
frozenset({'Bacon'}),"frozenset({'Banana', 'Hazelnut'})",0.43103448275862066,0.22198275862068967,0.1271551724137931,0.295,1.3289320388349513,1.0,0.031472948870392384,1.1035705551479578,0.4350282485875705,0.24180327868852464,0.09385041551246534,0.4339077669902912
"frozenset({'Banana', 'Bacon'})",frozenset({'Cheese'}),0.2413793103448276,0.44396551724137934,0.1400862068965517,0.5803571428571428,1.3072122052704576,1.0,0.0329221165279429,1.3250183418928831,0.3097902097902096,0.2569169960474308,0.24529346622369863,0.4479455617198335
"frozenset({'Banana', 'Cheese'})",frozenset({'Bacon'}),0.22413793103448276,0.43103448275862066,0.1400862068965517,0.6249999999999999,1.4499999999999997,1.0,0.04347502972651604,1.5172413793103445,0.3999999999999999,0.2719665271966527,0.3409090909090907,0.475
"frozenset({'Bacon', 'Cheese'})",frozenset({'Banana'}),0.22413793103448276,0.4482758620689655,0.1400862068965517,0.6249999999999999,1.394230769230769,1.0,0.039610582639714606,1.4712643678160915,0.3644444444444443,0.2631578947368421,0.3203124999999998,0.4687499999999999
frozenset({'Banana'}),"frozenset({'Bacon', 'Cheese'})",0.4482758620689655,0.22413793103448276,0.1400862068965517,0.31249999999999994,1.394230769230769,1.0,0.039610582639714606,1.128526645768025,0.5124999999999998,0.2631578947368421,0.11388888888888882,0.4687499999999999
frozenset({'Bacon'}),"frozenset({'Banana', 'Cheese'})",0.43103448275862066,0.22413793103448276,0.1400862068965517,0.325,1.45,1.0,0.04347502972651604,1.1494252873563218,0.5454545454545454,0.2719665271966527,0.13,0.475
frozenset({'Cheese'}),"frozenset({'Banana', 'Bacon'})",0.44396551724137934,0.2413793103448276,0.1400862068965517,0.31553398058252424,1.3072122052704576,1.0,0.0329221165279429,1.1083394472976278,0.42265951103160376,0.2569169960474308,0.09774933804060013,0.4479455617198335
"frozenset({'Banana', 'Meat'})",frozenset({'Bacon'}),0.19181034482758622,0.43103448275862066,0.11853448275862069,0.6179775280898876,1.4337078651685393,1.0,0.0358576099881094,1.4893509127789046,0.3743030303030303,0.23504273504273504,0.32856656452162064,0.4464887640449438
"frozenset({'Banana', 'Bacon'})",frozenset({'Meat'}),0.2413793103448276,0.3879310344827586,0.11853448275862069,0.49107142857142855,1.2658730158730158,1.0,0.024895957193816876,1.2026618269812461,0.2768595041322313,0.2320675105485232,0.1685110663983903,0.3983134920634921
"frozenset({'Meat', 'Bacon'})",frozenset({'Banana'}),0.21551724137931033,0.4482758620689655,0.11853448275862069,0.55,1.226923076923077,1.0,0.021923305588585018,1.2260536398467434,0.23576423576423575,0.2173913043478261,0.18437500000000007,0.40721153846153846
frozenset({'Banana'}),"frozenset({'Meat', 'Bacon'})",0.4482758620689655,0.21551724137931033,0.11853448275862069,0.2644230769230769,1.226923076923077,1.0,0.021923305588585018,1.066486364660807,0.3352272727272727,0.2173913043478261,0.06234150464919697,0.40721153846153846
frozenset({'Meat'}),"frozenset({'Banana', 'Bacon'})",0.3879310344827586,0.2413793103448276,0.11853448275862069,0.3055555555555556,1.2658730158730158,1.0,0.024895957193816876,1.0924137931034483,0.3431498079385403,0.2320675105485232,0.08459595959595961,0.3983134920634921
frozenset({'Bacon'}),"frozenset({'Banana', 'Meat'})",0.43103448275862066,0.19181034482758622,0.11853448275862069,0.275,1.4337078651685393,1.0,0.0358576099881094,1.1147443519619502,0.5316804407713499,0.23504273504273504,0.10293333333333335,0.4464887640449438
"frozenset({'Banana', 'Carrot'})",frozenset({'Bacon'}),0.21982758620689655,0.43103448275862066,0.1206896551724138,0.5490196078431373,1.2737254901960786,1.0,0.02593638525564805,1.2616191904047978,0.27545382794001594,0.22764227642276424,0.20736779560308985,0.41450980392156866
"frozenset({'Banana', 'Bacon'})",frozenset({'Carrot'}),0.2413793103448276,0.41379310344827586,0.1206896551724138,0.5,1.2083333333333333,1.0,0.02080856123662307,1.1724137931034484,0.22727272727272732,0.22580645161290325,0.14705882352941177,0.39583333333333337
"frozenset({'Carrot', 'Bacon'})",frozenset({'Banana'}),0.19827586206896552,0.4482758620689655,0.1206896551724138,0.6086956521739131,1.3578595317725752,1.0,0.03180737217598098,1.409961685823755,0.3287250384024578,0.22950819672131148,0.29076086956521746,0.4389632107023411
frozenset({'Banana'}),"frozenset({'Carrot', 'Bacon'})",0.4482758620689655,0.19827586206896552,0.1206896551724138,0.2692307692307692,1.3578595317725752,1.0,0.03180737217598098,1.0970961887477313,0.4776785714285715,0.22950819672131148,0.08850289495450783,0.4389632107023411
frozenset({'Carrot'}),"frozenset({'Banana', 'Bacon'})",0.41379310344827586,0.2413793103448276,0.1206896551724138,0.2916666666666667,1.2083333333333333,1.0,0.02080856123662307,1.0709939148073022,0.29411764705882354,0.22580645161290325,0.0662878787878788,0.39583333333333337
frozenset({'Bacon'}),"frozenset({'Banana', 'Carrot'})",0.43103448275862066,0.21982758620689655,0.1206896551724138,0.28,1.2737254901960786,1.0,0.02593638525564805,1.0835727969348659,0.3777056277056279,0.22764227642276424,0.07712707182320447,0.41450980392156866
"frozenset({'Banana', 'Cucumber'})",frozenset({'Bacon'}),0.1961206896551724,0.43103448275862066,0.11637931034482758,0.5934065934065934,1.3767032967032968,1.0,0.03184453032104638,1.3993476234855546,0.34038327872108043,0.22784810126582283,0.28538128538128543,0.4317032967032967
"frozenset({'Banana', 'Bacon'})",frozenset({'Cucumber'}),0.2413793103448276,0.38146551724137934,0.11637931034482758,0.4821428571428571,1.2639225181598062,1.0,0.024301426872770496,1.1944114149821639,0.2752525252525251,0.22978723404255316,0.16276754604280724,0.39361380145278446
"frozenset({'Cucumber', 'Bacon'})",frozenset({'Banana'}),0.18318965517241378,0.4482758620689655,0.11637931034482758,0.6352941176470588,1.4171945701357465,1.0,0.03425980975029727,1.5127919911012233,0.36040261897781695,0.22594142259414227,0.338970588235294,0.4474547511312217
frozenset({'Banana'}),"frozenset({'Cucumber', 'Bacon'})",0.4482758620689655,0.18318965517241378,0.11637931034482758,0.2596153846153846,1.4171945701357465,1.0,0.03425980975029727,1.1032243618450515,0.5335648148148149,0.22594142259414227,0.0935660645423178,0.4474547511312217
frozenset({'Cucumber'}),"frozenset({'Banana', 'Bacon'})",0.38146551724137934,0.2413793103448276,0.11637931034482758,0.30508474576271183,1.2639225181598062,1.0,0.024301426872770496,1.0916736753574432,0.3375919473480447,0.22978723404255316,0.08397534668721103,0.39361380145278446
frozenset({'Bacon'}),"frozenset({'Banana', 'Cucumber'})",0.43103448275862066,0.1961206896551724,0.11637931034482758,0.27,1.3767032967032968,1.0,0.03184453032104638,1.101204534718942,0.4809203142536477,0.22784810126582283,0.09190348525469172,0.4317032967032967
"frozenset({'Onion', 'Banana'})",frozenset({'Bacon'}),0.20905172413793102,0.43103448275862066,0.1314655172413793,0.6288659793814433,1.4589690721649484,1.0,0.04135701545778836,1.5330459770114944,0.39773082592576064,0.2584745762711865,0.3477038425492034,0.4669329896907216
"frozenset({'Onion', 'Bacon'})",frozenset({'Banana'}),0.1875,0.4482758620689655,0.1314655172413793,0.7011494252873564,1.564102564102564,1.0,0.04741379310344827,1.8461538461538463,0.4438839848675914,0.2606837606837607,0.45833333333333337,0.49720932802829354
"frozenset({'Banana', 'Bacon'})",frozenset({'Onion'}),0.2413793103448276,0.3793103448275862,0.1314655172413793,0.5446428571428571,1.4358766233766234,1.0,0.03990784780023782,1.3630831643002028,0.40014903129657237,0.2687224669603524,0.26636904761904756,0.4456168831168831
frozenset({'Onion'}),"frozenset({'Banana', 'Bacon'})",0.3793103448275862,0.2413793103448276,0.1314655172413793,0.3465909090909091,1.4358766233766234,1.0,0.03990784780023782,1.1610194902548727,0.48907103825136616,0.2687224669603524,0.13868801652892565,0.4456168831168831
frozenset({'Banana'}),"frozenset({'Onion', 'Bacon'})",0.4482758620689655,0.1875,0.1314655172413793,0.2932692307692308,1.564102564102564,1.0,0.04741379310344827,1.1496598639455784,0.6536885245901639,0.2606837606837607,0.13017751479289943,0.49720932802829354
frozenset({'Bacon'}),"frozenset({'Onion', 'Banana'})",0.43103448275862066,0.20905172413793102,0.1314655172413793,0.305,1.4589690721649484,1.0,0.04135701545778836,1.138055073182833,0.5529061102831596,0.2584745762711865,0.12130790190735696,0.4669329896907216
"frozenset({'Banana', 'Milk'})",frozenset({'Bacon'}),0.1810344827586207,0.43103448275862066,0.11422413793103449,0.6309523809523809,1.463809523809524,1.0,0.036192033293697995,1.5417130144605116,0.3868917576961272,0.22943722943722947,0.3513708513708514,0.4479761904761905
"frozenset({'Banana', 'Bacon'})",frozenset({'Milk'}),0.2413793103448276,0.3706896551724138,0.11422413793103449,0.4732142857142857,1.276578073089701,1.0,0.02474732461355529,1.1946230274693161,0.2855917667238422,0.2294372294372294,0.1629158512720156,0.3906769102990033
"frozenset({'Milk', 'Bacon'})",frozenset({'Banana'}),0.1875,0.4482758620689655,0.11422413793103449,0.6091954022988506,1.358974358974359,1.0,0.030172413793103453,1.411764705882353,0.32510885341074025,0.2190082644628099,0.29166666666666674,0.43200154730327145
frozenset({'Banana'}),"frozenset({'Milk', 'Bacon'})",0.4482758620689655,0.1875,0.11422413793103449,0.2548076923076923,1.3589743589743588,1.0,0.030172413793103453,1.0903225806451613,0.4787735849056604,0.2190082644628099,0.08284023668639051,0.43200154730327145
frozenset({'Milk'}),"frozenset({'Banana', 'Bacon'})",0.3706896551724138,0.2413793103448276,0.11422413793103449,0.3081395348837209,1.276578073089701,1.0,0.02474732461355529,1.0964937699217618,0.34427500646161796,0.2294372294372294,0.08800211416490485,0.3906769102990033
frozenset({'Bacon'}),"frozenset({'Banana', 'Milk'})",0.43103448275862066,0.1810344827586207,0.11422413793103449,0.265,1.463809523809524,1.0,0.036192033293697995,1.114238798967863,0.5568896512292741,0.22943722943722947,0.1025263157894737,0.4479761904761905
"frozenset({'Banana', 'Butter'})",frozenset({'Bacon'}),0.1788793103448276,0.43103448275862066,0.1206896551724138,0.6746987951807228,1.5653012048192771,1.0,0.04358650416171225,1.7490421455938696,0.4398200224971879,0.24669603524229075,0.4282584884994523,0.47734939759036144
"frozenset({'Banana', 'Bacon'})",frozenset({'Butter'}),0.2413793103448276,0.375,0.1206896551724138,0.5,1.3333333333333333,1.0,0.030172413793103453,1.25,0.32954545454545464,0.24347826086956523,0.2,0.4109195402298851
"frozenset({'Butter', 'Bacon'})",frozenset({'Banana'}),0.20689655172413793,0.4482758620689655,0.1206896551724138,0.5833333333333334,1.3012820512820513,1.0,0.02794292508917956,1.324137931034483,0.2919254658385094,0.22580645161290325,0.2447916666666667,0.4262820512820513
frozenset({'Banana'}),"frozenset({'Butter', 'Bacon'})",0.4482758620689655,0.20689655172413793,0.1206896551724138,0.2692307692307692,1.3012820512820513,1.0,0.02794292508917956,1.08529945553539,0.4196428571428573,0.22580645161290325,0.0785953177257525,0.4262820512820513
frozenset({'Butter'}),"frozenset({'Banana', 'Bacon'})",0.375,0.2413793103448276,0.1206896551724138,0.3218390804597701,1.3333333333333333,1.0,0.030172413793103453,1.1186440677966103,0.4000000000000001,0.24347826086956523,0.10606060606060605,0.4109195402298851
frozenset({'Bacon'}),"frozenset({'Banana', 'Butter'})",0.43103448275862066,0.1788793103448276,0.1206896551724138,0.28,1.5653012048192771,1.0,0.04358650416171225,1.1404454022988506,0.6347402597402598,0.24669603524229075,0.12314960629921262,0.47734939759036144
"frozenset({'Banana', 'ShavingFoam'})",frozenset({'Bacon'}),0.21982758620689655,0.43103448275862066,0.1336206896551724,0.6078431372549019,1.4101960784313725,1.0,0.038867419738406656,1.4508620689655172,0.3728390661201212,0.2583333333333333,0.31075460487225187,0.4589215686274509
"frozenset({'Banana', 'Bacon'})",frozenset({'ShavingFoam'}),0.2413793103448276,0.4051724137931034,0.1336206896551724,0.5535714285714285,1.3662613981762917,1.0,0.035820451843043985,1.332413793103448,0.35337243401759527,0.26050420168067223,0.2494824016563146,0.44167933130699083
"frozenset({'ShavingFoam', 'Bacon'})",frozenset({'Banana'}),0.21551724137931033,0.4482758620689655,0.1336206896551724,0.62,1.383076923076923,1.0,0.03700951248513673,1.4519056261343013,0.3530662885501594,0.25203252032520324,0.31124999999999997,0.4590384615384615
frozenset({'Banana'}),"frozenset({'ShavingFoam', 'Bacon'})",0.4482758620689655,0.21551724137931033,0.1336206896551724,0.2980769230769231,1.383076923076923,1.0,0.03700951248513673,1.1176192725555032,0.5020161290322579,0.25203252032520324,0.10524091293322063,0.4590384615384615
frozenset({'ShavingFoam'}),"frozenset({'Banana', 'Bacon'})",0.4051724137931034,0.2413793103448276,0.1336206896551724,0.32978723404255317,1.3662613981762917,1.0,0.035820451843043985,1.131910235358511,0.45067788686301996,0.26050420168067223,0.11653771760154735,0.44167933130699083
frozenset({'Bacon'}),"frozenset({'Banana', 'ShavingFoam'})",0.43103448275862066,0.21982758620689655,0.1336206896551724,0.31,1.4101960784313725,1.0,0.038867419738406656,1.1306846576711644,0.5112414467253177,0.2583333333333333,0.11558011049723757,0.4589215686274509
"frozenset({'Banana', 'HeavyCream'})",frozenset({'Bacon'}),0.1961206896551724,0.43103448275862066,0.1206896551724138,0.6153846153846154,1.4276923076923078,1.0,0.036154875148632595,1.4793103448275864,0.37265415549597863,0.23829787234042557,0.3240093240093241,0.4476923076923077
"frozenset({'Banana', 'Bacon'})",frozenset({'HeavyCream'}),0.2413793103448276,0.41594827586206895,0.1206896551724138,0.5,1.2020725388601037,1.0,0.02028834720570749,1.168103448275862,0.22159090909090912,0.22489959839357432,0.14391143911439117,0.3950777202072539
"frozenset({'HeavyCream', 'Bacon'})",frozenset({'Banana'}),0.20043103448275862,0.4482758620689655,0.1206896551724138,0.6021505376344086,1.3432588916459884,1.0,0.030841260404280618,1.3867660764212488,0.3195995379283789,0.22857142857142856,0.2788978494623656,0.43569065343258895
frozenset({'Banana'}),"frozenset({'HeavyCream', 'Bacon'})",0.4482758620689655,0.20043103448275862,0.1206896551724138,0.2692307692307692,1.3432588916459884,1.0,0.030841260404280618,1.0941470054446458,0.46316964285714285,0.22857142857142856,0.08604602944225585,0.43569065343258895
frozenset({'HeavyCream'}),"frozenset({'Banana', 'Bacon'})",0.41594827586206895,0.2413793103448276,0.1206896551724138,0.2901554404145078,1.2020725388601037,1.0,0.02028834720570749,1.068713818273345,0.2878228782287822,0.22489959839357432,0.06429580781912392,0.3950777202072539
frozenset({'Bacon'}),"frozenset({'Banana', 'HeavyCream'})",0.43103448275862066,0.1961206896551724,0.1206896551724138,0.28,1.4276923076923078,1.0,0.036154875148632595,1.116499042145594,0.5265151515151517,0.23829787234042557,0.10434316353887403,0.4476923076923077
